id,name,address,current_popularity,alltime_popularity,day,hour,category,date,city
ChIJJQ1TK43hDDkR2DG6or4DwN8,"Pushp Vihar Sector 1, Shivalika Market","Block 78, 1 TO 15, Sector 1, Pushp Vihar, New Delhi",62.0,69,Saturday,16,Hypermarket,2020-05-23,Delhi
ChIJkyX1dMPjDDkR0qh9JXe4YVw,BB-NEW DELHI-KALKAJI,"below Kalkaji, Lotus Temple Road Metro Station, below Kalkaji, Delhi Metro Violet Line, New Delhi",7.0,65,Saturday,16,Hypermarket,2020-05-23,Delhi
ChIJdQ6se13iDDkRTP87gnvA1ZY,YES Bank ATM,"D/12, South Extension II, New Delhi",1.0,28,Saturday,16,Bank,2020-05-23,Delhi
ChIJ8TzUUqMEDTkR7PQU5pGxgxw,Axis Bank,"C3/21, Janakpuri, New Delhi",No Footfall,No Footfall,Saturday,16,Bank,2020-05-23,Delhi
ChIJxRimLr8cDTkRUMJfnPeEYs8,Central Bank Of India,"Sadar Bazar Road, Sadar Bazaar, Delhi Cantonment, New Delhi",No Footfall,No Footfall,Saturday,16,Bank,2020-05-23,Delhi
ChIJXReQ5hEBDTkRGa7I2HuUbZ4,kotak mahindra bank,"28 -Community Center, 7, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina, New Delhi",No Footfall,0,Saturday,16,Bank,2020-05-23,Delhi
ChIJsxqV6vwDDTkRMhk9daNYJms,Punjab And Sind Bank Zonal Office Delhi 2,"B 38/39, Industrial Area Phase I, Naraina, New",14.0,31,Saturday,16,Bank,2020-05-23,Delhi
ChIJpamq2rbjDDkRI3MWeR5A2Qk,Subzi Mandi,"A- 32, Kalka Devi Marg, Block A, Dayanand Colony, Lajpat Nagar 4, New Delhi",64.0,81,Saturday,17,Vegetable Market,2020-05-23,Delhi
ChIJZbGXPJT8DDkROGQnBrxZGes,Jheel Sabzi Mandi,"Jheel, Geeta Colony, Shahdara, Delhi, 110031, India",27.0,60,Saturday,17,Vegetable Market,2020-05-23,Delhi
ChIJaQyjiKIEDTkRl1Ofx_r36SQ,Choti Subzi Mandi,"Mandir Marg, Chhoti Subji Mandi, Janakpuri, New Delhi, Delhi 110058, India",46.0,76,Saturday,17,Vegetable Market,2020-05-23,Delhi
ChIJAQAA0IoBDTkR2FykSyQcvFY,Azadpur Mandi,"Azadpur new sabji mandi Shop no. A324, Block A, New Sabzi Mandi, Azadpur, Delhi, 110033, India",39.0,56,Saturday,17,Vegetable Market,2020-05-23,Delhi
ChIJv81bQJnhDDkRtWevGSD5IOs,Devli Vegetable Market,"Durbal Ji Nath Marg, RPS Colony, Khanpur, New Delhi, Delhi 110062, India",23.0,26,Saturday,17,Vegetable Market,2020-05-23,Delhi
ChIJ59kspE79DDkRkUV6GRqGS84,Indian Oil Petrol Pump (A group of Sinha Petroleum),"Baba Kharak Singh Marg, Connaught Place, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India",4.0,25,Saturday,17,PPump,2020-05-23,Delhi
ChIJ1dDREXQeDTkRNUbCHkJGWDA,IGL CNG Pump,"Aruna Asaf Ali Road, near Fortis Hospital, Kishangarh, Pocket 4, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",41.0,97,Saturday,17,PPump,2020-05-23,Delhi
ChIJH9qTmm3iDDkRsJncymxt1eU,Hindustan Petroleum and CNG,"S- 15, Sri Aurobindo Marg, Block A, Green Park, New Delhi, Delhi 110016, India",30.0,80,Saturday,17,PPump,2020-05-23,Delhi
ChIJuXf1YbrjDDkRX1H9XLr2zsk,Petrol and CNG station,"19, Ring Road, Nehru Nagar, Lajpat Nagar, Block G, Sri Niwaspuri, New Delhi, Delhi 110065, India",20.0,66,Saturday,17,PPump,2020-05-23,Delhi
ChIJ684Vq4AQDTkRmrEHgzqTzR8,Chhawla Petrol/ CNG Pump,"Chhawla, Delhi, 110071, India",22.0,81,Saturday,17,PPump,2020-05-23,Delhi
ChIJo0xI7N4PDTkRsI41WO1JOGs,Shubham Store,"near Mother's Pride School, Paprawat Road, near Mother's Pride School, New Roshan Pura Extn, Najafgarh, Delhi",60.0,55,Saturday,17,Hypermarket,2020-05-23,Delhi
ChIJTWVz970CDTkRVF8-q6LFoDg,FB-DELHI-RAJENDRA PLACE,"Metro Station, Block A, Rajendra Park, Rajendra Place, New Delhi",No Footfall,No Footfall,Saturday,17,Hypermarket,2020-05-23,Delhi
ChIJ-xGd1nDiDDkRRKcPip9w_Kk,Reliance Fresh Limited,"next to Green Chick, 1-C, next to Green Chick, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi",83.0,96,Saturday,17,Hypermarket,2020-05-23,Delhi
ChIJJQ1TK43hDDkR2DG6or4DwN8,"Pushp Vihar Sector 1, Shivalika Market","Block 78, 1 TO 15, Sector 1, Pushp Vihar, New Delhi",67.0,81,Saturday,17,Hypermarket,2020-05-23,Delhi
ChIJkyX1dMPjDDkR0qh9JXe4YVw,BB-NEW DELHI-KALKAJI,"below Kalkaji, Lotus Temple Road Metro Station, below Kalkaji, Delhi Metro Violet Line, New Delhi",3.0,68,Saturday,17,Hypermarket,2020-05-23,Delhi
ChIJdQ6se13iDDkRTP87gnvA1ZY,YES Bank ATM,"D/12, South Extension II, New Delhi",No Footfall,17,Saturday,17,Bank,2020-05-23,Delhi
ChIJ8TzUUqMEDTkR7PQU5pGxgxw,Axis Bank,"C3/21, Janakpuri, New Delhi",No Footfall,No Footfall,Saturday,17,Bank,2020-05-23,Delhi
ChIJxRimLr8cDTkRUMJfnPeEYs8,Central Bank Of India,"Sadar Bazar Road, Sadar Bazaar, Delhi Cantonment, New Delhi",No Footfall,No Footfall,Saturday,17,Bank,2020-05-23,Delhi
ChIJXReQ5hEBDTkRGa7I2HuUbZ4,kotak mahindra bank,"28 -Community Center, 7, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina, New Delhi",No Footfall,0,Saturday,17,Bank,2020-05-23,Delhi
ChIJsxqV6vwDDTkRMhk9daNYJms,Punjab And Sind Bank Zonal Office Delhi 2,"B 38/39, Industrial Area Phase I, Naraina, New",20.0,17,Saturday,17,Bank,2020-05-23,Delhi
ChIJpamq2rbjDDkRI3MWeR5A2Qk,Subzi Mandi,"A- 32, Kalka Devi Marg, Block A, Dayanand Colony, Lajpat Nagar 4, New Delhi",70.0,91,Saturday,18,Vegetable Market,2020-05-23,Delhi
ChIJZbGXPJT8DDkROGQnBrxZGes,Jheel Sabzi Mandi,"Jheel, Geeta Colony, Shahdara, Delhi, 110031, India",34.0,55,Saturday,18,Vegetable Market,2020-05-23,Delhi
ChIJaQyjiKIEDTkRl1Ofx_r36SQ,Choti Subzi Mandi,"Mandir Marg, Chhoti Subji Mandi, Janakpuri, New Delhi, Delhi 110058, India",47.0,87,Saturday,18,Vegetable Market,2020-05-23,Delhi
ChIJAQAA0IoBDTkR2FykSyQcvFY,Azadpur Mandi,"Azadpur new sabji mandi Shop no. A324, Block A, New Sabzi Mandi, Azadpur, Delhi, 110033, India",No Footfall,49,Saturday,18,Vegetable Market,2020-05-23,Delhi
ChIJv81bQJnhDDkRtWevGSD5IOs,Devli Vegetable Market,"Durbal Ji Nath Marg, RPS Colony, Khanpur, New Delhi, Delhi 110062, India",32.0,32,Saturday,18,Vegetable Market,2020-05-23,Delhi
ChIJ59kspE79DDkRkUV6GRqGS84,Indian Oil Petrol Pump (A group of Sinha Petroleum),"Baba Kharak Singh Marg, Connaught Place, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India",2.0,23,Saturday,18,PPump,2020-05-23,Delhi
ChIJ1dDREXQeDTkRNUbCHkJGWDA,IGL CNG Pump,"Aruna Asaf Ali Road, near Fortis Hospital, Kishangarh, Pocket 4, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",38.0,99,Saturday,18,PPump,2020-05-23,Delhi
ChIJH9qTmm3iDDkRsJncymxt1eU,Hindustan Petroleum and CNG,"S- 15, Sri Aurobindo Marg, Block A, Green Park, New Delhi, Delhi 110016, India",32.0,82,Saturday,18,PPump,2020-05-23,Delhi
ChIJuXf1YbrjDDkRX1H9XLr2zsk,Petrol and CNG station,"19, Ring Road, Nehru Nagar, Lajpat Nagar, Block G, Sri Niwaspuri, New Delhi, Delhi 110065, India",12.0,85,Saturday,18,PPump,2020-05-23,Delhi
ChIJ684Vq4AQDTkRmrEHgzqTzR8,Chhawla Petrol/ CNG Pump,"Chhawla, Delhi, 110071, India",20.0,76,Saturday,18,PPump,2020-05-23,Delhi
ChIJo0xI7N4PDTkRsI41WO1JOGs,Shubham Store,"near Mother's Pride School, Paprawat Road, near Mother's Pride School, New Roshan Pura Extn, Najafgarh, Delhi",71.0,59,Saturday,18,Hypermarket,2020-05-23,Delhi
ChIJTWVz970CDTkRVF8-q6LFoDg,FB-DELHI-RAJENDRA PLACE,"Metro Station, Block A, Rajendra Park, Rajendra Place, New Delhi",No Footfall,No Footfall,Saturday,18,Hypermarket,2020-05-23,Delhi
ChIJ-xGd1nDiDDkRRKcPip9w_Kk,Reliance Fresh Limited,"next to Green Chick, 1-C, next to Green Chick, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi",69.0,91,Saturday,18,Hypermarket,2020-05-23,Delhi
ChIJJQ1TK43hDDkR2DG6or4DwN8,"Pushp Vihar Sector 1, Shivalika Market","Block 78, 1 TO 15, Sector 1, Pushp Vihar, New Delhi",72.0,89,Saturday,18,Hypermarket,2020-05-23,Delhi
ChIJkyX1dMPjDDkR0qh9JXe4YVw,BB-NEW DELHI-KALKAJI,"below Kalkaji, Lotus Temple Road Metro Station, below Kalkaji, Delhi Metro Violet Line, New Delhi",2.0,69,Saturday,18,Hypermarket,2020-05-23,Delhi
ChIJdQ6se13iDDkRTP87gnvA1ZY,YES Bank ATM,"D/12, South Extension II, New Delhi",4.0,9,Saturday,18,Bank,2020-05-23,Delhi
ChIJ8TzUUqMEDTkR7PQU5pGxgxw,Axis Bank,"C3/21, Janakpuri, New Delhi",No Footfall,No Footfall,Saturday,18,Bank,2020-05-23,Delhi
ChIJxRimLr8cDTkRUMJfnPeEYs8,Central Bank Of India,"Sadar Bazar Road, Sadar Bazaar, Delhi Cantonment, New Delhi",No Footfall,No Footfall,Saturday,18,Bank,2020-05-23,Delhi
ChIJXReQ5hEBDTkRGa7I2HuUbZ4,kotak mahindra bank,"28 -Community Center, 7, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina, New Delhi",No Footfall,0,Saturday,18,Bank,2020-05-23,Delhi
ChIJsxqV6vwDDTkRMhk9daNYJms,Punjab And Sind Bank Zonal Office Delhi 2,"B 38/39, Industrial Area Phase I, Naraina, New",No Footfall,0,Saturday,18,Bank,2020-05-23,Delhi
ChIJpamq2rbjDDkRI3MWeR5A2Qk,Subzi Mandi,"A- 32, Kalka Devi Marg, Block A, Dayanand Colony, Lajpat Nagar 4, New Delhi",50.0,87,Saturday,19,Vegetable Market,2020-05-23,Delhi
ChIJZbGXPJT8DDkROGQnBrxZGes,Jheel Sabzi Mandi,"Jheel, Geeta Colony, Shahdara, Delhi, 110031, India",42.0,54,Saturday,19,Vegetable Market,2020-05-23,Delhi
ChIJaQyjiKIEDTkRl1Ofx_r36SQ,Choti Subzi Mandi,"Mandir Marg, Chhoti Subji Mandi, Janakpuri, New Delhi, Delhi 110058, India",48.0,100,Saturday,19,Vegetable Market,2020-05-23,Delhi
ChIJAQAA0IoBDTkR2FykSyQcvFY,Azadpur Mandi,"Azadpur new sabji mandi Shop no. A324, Block A, New Sabzi Mandi, Azadpur, Delhi, 110033, India",46.0,40,Saturday,19,Vegetable Market,2020-05-23,Delhi
ChIJv81bQJnhDDkRtWevGSD5IOs,Devli Vegetable Market,"Durbal Ji Nath Marg, RPS Colony, Khanpur, New Delhi, Delhi 110062, India",25.0,53,Saturday,19,Vegetable Market,2020-05-23,Delhi
ChIJ59kspE79DDkRkUV6GRqGS84,Indian Oil Petrol Pump (A group of Sinha Petroleum),"Baba Kharak Singh Marg, Connaught Place, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India",4.0,20,Saturday,19,PPump,2020-05-23,Delhi
ChIJ1dDREXQeDTkRNUbCHkJGWDA,IGL CNG Pump,"Aruna Asaf Ali Road, near Fortis Hospital, Kishangarh, Pocket 4, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",37.0,98,Saturday,19,PPump,2020-05-23,Delhi
ChIJH9qTmm3iDDkRsJncymxt1eU,Hindustan Petroleum and CNG,"S- 15, Sri Aurobindo Marg, Block A, Green Park, New Delhi, Delhi 110016, India",48.0,86,Saturday,19,PPump,2020-05-23,Delhi
ChIJuXf1YbrjDDkRX1H9XLr2zsk,Petrol and CNG station,"19, Ring Road, Nehru Nagar, Lajpat Nagar, Block G, Sri Niwaspuri, New Delhi, Delhi 110065, India",9.0,78,Saturday,19,PPump,2020-05-23,Delhi
ChIJ684Vq4AQDTkRmrEHgzqTzR8,Chhawla Petrol/ CNG Pump,"Chhawla, Delhi, 110071, India",21.0,58,Saturday,19,PPump,2020-05-23,Delhi
ChIJo0xI7N4PDTkRsI41WO1JOGs,Shubham Store,"near Mother's Pride School, Paprawat Road, near Mother's Pride School, New Roshan Pura Extn, Najafgarh, Delhi",95.0,46,Saturday,19,Hypermarket,2020-05-23,Delhi
ChIJTWVz970CDTkRVF8-q6LFoDg,FB-DELHI-RAJENDRA PLACE,"Metro Station, Block A, Rajendra Park, Rajendra Place, New Delhi",No Footfall,No Footfall,Saturday,19,Hypermarket,2020-05-23,Delhi
ChIJ-xGd1nDiDDkRRKcPip9w_Kk,Reliance Fresh Limited,"next to Green Chick, 1-C, next to Green Chick, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi",80.0,80,Saturday,19,Hypermarket,2020-05-23,Delhi
ChIJJQ1TK43hDDkR2DG6or4DwN8,"Pushp Vihar Sector 1, Shivalika Market","Block 78, 1 TO 15, Sector 1, Pushp Vihar, New Delhi",79.0,86,Saturday,19,Hypermarket,2020-05-23,Delhi
ChIJkyX1dMPjDDkR0qh9JXe4YVw,BB-NEW DELHI-KALKAJI,"below Kalkaji, Lotus Temple Road Metro Station, below Kalkaji, Delhi Metro Violet Line, New Delhi",No Footfall,62,Saturday,19,Hypermarket,2020-05-23,Delhi
ChIJdQ6se13iDDkRTP87gnvA1ZY,YES Bank ATM,"D/12, South Extension II, New Delhi",No Footfall,4,Saturday,19,Bank,2020-05-23,Delhi
ChIJ8TzUUqMEDTkR7PQU5pGxgxw,Axis Bank,"C3/21, Janakpuri, New Delhi",No Footfall,No Footfall,Saturday,19,Bank,2020-05-23,Delhi
ChIJxRimLr8cDTkRUMJfnPeEYs8,Central Bank Of India,"Sadar Bazar Road, Sadar Bazaar, Delhi Cantonment, New Delhi",No Footfall,No Footfall,Saturday,19,Bank,2020-05-23,Delhi
ChIJXReQ5hEBDTkRGa7I2HuUbZ4,kotak mahindra bank,"28 -Community Center, 7, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina, New Delhi",No Footfall,0,Saturday,19,Bank,2020-05-23,Delhi
ChIJsxqV6vwDDTkRMhk9daNYJms,Punjab And Sind Bank Zonal Office Delhi 2,"B 38/39, Industrial Area Phase I, Naraina, New",No Footfall,0,Saturday,19,Bank,2020-05-23,Delhi
ChIJpamq2rbjDDkRI3MWeR5A2Qk,Subzi Mandi,"A- 32, Kalka Devi Marg, Block A, Dayanand Colony, Lajpat Nagar 4, New Delhi",19.0,2,Sunday,7,Vegetable Market,2020-05-24,Delhi
ChIJZbGXPJT8DDkROGQnBrxZGes,Jheel Sabzi Mandi,"Jheel, Geeta Colony, Shahdara, Delhi, 110031, India",10.0,4,Sunday,7,Vegetable Market,2020-05-24,Delhi
ChIJaQyjiKIEDTkRl1Ofx_r36SQ,Choti Subzi Mandi,"Mandir Marg, Chhoti Subji Mandi, Janakpuri, New Delhi, Delhi 110058, India",8.0,5,Sunday,7,Vegetable Market,2020-05-24,Delhi
ChIJAQAA0IoBDTkR2FykSyQcvFY,Azadpur Mandi,"Azadpur new sabji mandi Shop no. A324, Block A, New Sabzi Mandi, Azadpur, Delhi, 110033, India",62.0,52,Sunday,7,Vegetable Market,2020-05-24,Delhi
ChIJv81bQJnhDDkRtWevGSD5IOs,Devli Vegetable Market,"Durbal Ji Nath Marg, RPS Colony, Khanpur, New Delhi, Delhi 110062, India",No Footfall,0,Sunday,7,Vegetable Market,2020-05-24,Delhi
ChIJ59kspE79DDkRkUV6GRqGS84,Indian Oil Petrol Pump (A group of Sinha Petroleum),"Baba Kharak Singh Marg, Connaught Place, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India",1.0,1,Sunday,7,PPump,2020-05-24,Delhi
ChIJ1dDREXQeDTkRNUbCHkJGWDA,IGL CNG Pump,"Aruna Asaf Ali Road, near Fortis Hospital, Kishangarh, Pocket 4, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",21.0,31,Sunday,7,PPump,2020-05-24,Delhi
ChIJH9qTmm3iDDkRsJncymxt1eU,Hindustan Petroleum and CNG,"S- 15, Sri Aurobindo Marg, Block A, Green Park, New Delhi, Delhi 110016, India",9.0,37,Sunday,7,PPump,2020-05-24,Delhi
ChIJuXf1YbrjDDkRX1H9XLr2zsk,Petrol and CNG station,"19, Ring Road, Nehru Nagar, Lajpat Nagar, Block G, Sri Niwaspuri, New Delhi, Delhi 110065, India",5.0,8,Sunday,7,PPump,2020-05-24,Delhi
ChIJ684Vq4AQDTkRmrEHgzqTzR8,Chhawla Petrol/ CNG Pump,"Chhawla, Delhi, 110071, India",11.0,3,Sunday,7,PPump,2020-05-24,Delhi
ChIJo0xI7N4PDTkRsI41WO1JOGs,Shubham Store,"near Mother's Pride School, Paprawat Road, near Mother's Pride School, New Roshan Pura Extn, Najafgarh, Delhi",No Footfall,0,Sunday,7,Hypermarket,2020-05-24,Delhi
ChIJTWVz970CDTkRVF8-q6LFoDg,FB-DELHI-RAJENDRA PLACE,"Metro Station, Block A, Rajendra Park, Rajendra Place, New Delhi",No Footfall,No Footfall,Sunday,7,Hypermarket,2020-05-24,Delhi
ChIJ-xGd1nDiDDkRRKcPip9w_Kk,Reliance Fresh Limited,"next to Green Chick, 1-C, next to Green Chick, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi",49.0,26,Sunday,7,Hypermarket,2020-05-24,Delhi
ChIJJQ1TK43hDDkR2DG6or4DwN8,"Pushp Vihar Sector 1, Shivalika Market","Block 78, 1 TO 15, Sector 1, Pushp Vihar, New Delhi",30.0,7,Sunday,7,Hypermarket,2020-05-24,Delhi
ChIJkyX1dMPjDDkR0qh9JXe4YVw,BB-NEW DELHI-KALKAJI,"below Kalkaji, Lotus Temple Road Metro Station, below Kalkaji, Delhi Metro Violet Line, New Delhi",No Footfall,0,Sunday,7,Hypermarket,2020-05-24,Delhi
ChIJdQ6se13iDDkRTP87gnvA1ZY,YES Bank ATM,"D/12, South Extension II, New Delhi",No Footfall,0,Sunday,7,Bank,2020-05-24,Delhi
ChIJ8TzUUqMEDTkR7PQU5pGxgxw,Axis Bank,"C3/21, Janakpuri, New Delhi",No Footfall,No Footfall,Sunday,7,Bank,2020-05-24,Delhi
ChIJxRimLr8cDTkRUMJfnPeEYs8,Central Bank Of India,"Sadar Bazar Road, Sadar Bazaar, Delhi Cantonment, New Delhi",No Footfall,No Footfall,Sunday,7,Bank,2020-05-24,Delhi
ChIJXReQ5hEBDTkRGa7I2HuUbZ4,kotak mahindra bank,"28 -Community Center, 7, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina, New Delhi",No Footfall,0,Sunday,7,Bank,2020-05-24,Delhi
ChIJsxqV6vwDDTkRMhk9daNYJms,Punjab And Sind Bank Zonal Office Delhi 2,"B 38/39, Industrial Area Phase I, Naraina, New",No Footfall,0,Sunday,7,Bank,2020-05-24,Delhi
ChIJpamq2rbjDDkRI3MWeR5A2Qk,Subzi Mandi,"A- 32, Kalka Devi Marg, Block A, Dayanand Colony, Lajpat Nagar 4, New Delhi",25.0,9,Sunday,8,Vegetable Market,2020-05-24,Delhi
ChIJZbGXPJT8DDkROGQnBrxZGes,Jheel Sabzi Mandi,"Jheel, Geeta Colony, Shahdara, Delhi, 110031, India",19.0,10,Sunday,8,Vegetable Market,2020-05-24,Delhi
ChIJaQyjiKIEDTkRl1Ofx_r36SQ,Choti Subzi Mandi,"Mandir Marg, Chhoti Subji Mandi, Janakpuri, New Delhi, Delhi 110058, India",19.0,10,Sunday,8,Vegetable Market,2020-05-24,Delhi
ChIJAQAA0IoBDTkR2FykSyQcvFY,Azadpur Mandi,"Azadpur new sabji mandi Shop no. A324, Block A, New Sabzi Mandi, Azadpur, Delhi, 110033, India",61.0,65,Sunday,8,Vegetable Market,2020-05-24,Delhi
ChIJv81bQJnhDDkRtWevGSD5IOs,Devli Vegetable Market,"Durbal Ji Nath Marg, RPS Colony, Khanpur, New Delhi, Delhi 110062, India",13.0,6,Sunday,8,Vegetable Market,2020-05-24,Delhi
ChIJ59kspE79DDkRkUV6GRqGS84,Indian Oil Petrol Pump (A group of Sinha Petroleum),"Baba Kharak Singh Marg, Connaught Place, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India",3.0,2,Sunday,8,PPump,2020-05-24,Delhi
ChIJ1dDREXQeDTkRNUbCHkJGWDA,IGL CNG Pump,"Aruna Asaf Ali Road, near Fortis Hospital, Kishangarh, Pocket 4, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",28.0,40,Sunday,8,PPump,2020-05-24,Delhi
ChIJH9qTmm3iDDkRsJncymxt1eU,Hindustan Petroleum and CNG,"S- 15, Sri Aurobindo Marg, Block A, Green Park, New Delhi, Delhi 110016, India",16.0,41,Sunday,8,PPump,2020-05-24,Delhi
ChIJuXf1YbrjDDkRX1H9XLr2zsk,Petrol and CNG station,"19, Ring Road, Nehru Nagar, Lajpat Nagar, Block G, Sri Niwaspuri, New Delhi, Delhi 110065, India",11.0,11,Sunday,8,PPump,2020-05-24,Delhi
ChIJ684Vq4AQDTkRmrEHgzqTzR8,Chhawla Petrol/ CNG Pump,"Chhawla, Delhi, 110071, India",24.0,9,Sunday,8,PPump,2020-05-24,Delhi
ChIJo0xI7N4PDTkRsI41WO1JOGs,Shubham Store,"near Mother's Pride School, Paprawat Road, near Mother's Pride School, New Roshan Pura Extn, Najafgarh, Delhi",No Footfall,0,Sunday,8,Hypermarket,2020-05-24,Delhi
ChIJTWVz970CDTkRVF8-q6LFoDg,FB-DELHI-RAJENDRA PLACE,"Metro Station, Block A, Rajendra Park, Rajendra Place, New Delhi",No Footfall,No Footfall,Sunday,8,Hypermarket,2020-05-24,Delhi
ChIJ-xGd1nDiDDkRRKcPip9w_Kk,Reliance Fresh Limited,"next to Green Chick, 1-C, next to Green Chick, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi",52.0,40,Sunday,8,Hypermarket,2020-05-24,Delhi
ChIJJQ1TK43hDDkR2DG6or4DwN8,"Pushp Vihar Sector 1, Shivalika Market","Block 78, 1 TO 15, Sector 1, Pushp Vihar, New Delhi",42.0,14,Sunday,8,Hypermarket,2020-05-24,Delhi
ChIJkyX1dMPjDDkR0qh9JXe4YVw,BB-NEW DELHI-KALKAJI,"below Kalkaji, Lotus Temple Road Metro Station, below Kalkaji, Delhi Metro Violet Line, New Delhi",No Footfall,0,Sunday,8,Hypermarket,2020-05-24,Delhi
ChIJdQ6se13iDDkRTP87gnvA1ZY,YES Bank ATM,"D/12, South Extension II, New Delhi",1.0,0,Sunday,8,Bank,2020-05-24,Delhi
ChIJ8TzUUqMEDTkR7PQU5pGxgxw,Axis Bank,"C3/21, Janakpuri, New Delhi",No Footfall,No Footfall,Sunday,8,Bank,2020-05-24,Delhi
ChIJxRimLr8cDTkRUMJfnPeEYs8,Central Bank Of India,"Sadar Bazar Road, Sadar Bazaar, Delhi Cantonment, New Delhi",No Footfall,No Footfall,Sunday,8,Bank,2020-05-24,Delhi
ChIJXReQ5hEBDTkRGa7I2HuUbZ4,kotak mahindra bank,"28 -Community Center, 7, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina, New Delhi",No Footfall,0,Sunday,8,Bank,2020-05-24,Delhi
ChIJsxqV6vwDDTkRMhk9daNYJms,Punjab And Sind Bank Zonal Office Delhi 2,"B 38/39, Industrial Area Phase I, Naraina, New",No Footfall,0,Sunday,8,Bank,2020-05-24,Delhi
ChIJpamq2rbjDDkRI3MWeR5A2Qk,Subzi Mandi,"A- 32, Kalka Devi Marg, Block A, Dayanand Colony, Lajpat Nagar 4, New Delhi",36.0,21,Sunday,9,Vegetable Market,2020-05-24,Delhi
ChIJZbGXPJT8DDkROGQnBrxZGes,Jheel Sabzi Mandi,"Jheel, Geeta Colony, Shahdara, Delhi, 110031, India",19.0,19,Sunday,9,Vegetable Market,2020-05-24,Delhi
ChIJaQyjiKIEDTkRl1Ofx_r36SQ,Choti Subzi Mandi,"Mandir Marg, Chhoti Subji Mandi, Janakpuri, New Delhi, Delhi 110058, India",26.0,19,Sunday,9,Vegetable Market,2020-05-24,Delhi
ChIJAQAA0IoBDTkR2FykSyQcvFY,Azadpur Mandi,"Azadpur new sabji mandi Shop no. A324, Block A, New Sabzi Mandi, Azadpur, Delhi, 110033, India",57.0,71,Sunday,9,Vegetable Market,2020-05-24,Delhi
ChIJv81bQJnhDDkRtWevGSD5IOs,Devli Vegetable Market,"Durbal Ji Nath Marg, RPS Colony, Khanpur, New Delhi, Delhi 110062, India",20.0,15,Sunday,9,Vegetable Market,2020-05-24,Delhi
ChIJ59kspE79DDkRkUV6GRqGS84,Indian Oil Petrol Pump (A group of Sinha Petroleum),"Baba Kharak Singh Marg, Connaught Place, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India",4.0,5,Sunday,9,PPump,2020-05-24,Delhi
ChIJ1dDREXQeDTkRNUbCHkJGWDA,IGL CNG Pump,"Aruna Asaf Ali Road, near Fortis Hospital, Kishangarh, Pocket 4, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",30.0,51,Sunday,9,PPump,2020-05-24,Delhi
ChIJH9qTmm3iDDkRsJncymxt1eU,Hindustan Petroleum and CNG,"S- 15, Sri Aurobindo Marg, Block A, Green Park, New Delhi, Delhi 110016, India",19.0,47,Sunday,9,PPump,2020-05-24,Delhi
ChIJuXf1YbrjDDkRX1H9XLr2zsk,Petrol and CNG station,"19, Ring Road, Nehru Nagar, Lajpat Nagar, Block G, Sri Niwaspuri, New Delhi, Delhi 110065, India",14.0,15,Sunday,9,PPump,2020-05-24,Delhi
ChIJ684Vq4AQDTkRmrEHgzqTzR8,Chhawla Petrol/ CNG Pump,"Chhawla, Delhi, 110071, India",28.0,18,Sunday,9,PPump,2020-05-24,Delhi
ChIJo0xI7N4PDTkRsI41WO1JOGs,Shubham Store,"near Mother's Pride School, Paprawat Road, near Mother's Pride School, New Roshan Pura Extn, Najafgarh, Delhi",35.0,2,Sunday,9,Hypermarket,2020-05-24,Delhi
ChIJTWVz970CDTkRVF8-q6LFoDg,FB-DELHI-RAJENDRA PLACE,"Metro Station, Block A, Rajendra Park, Rajendra Place, New Delhi",No Footfall,No Footfall,Sunday,9,Hypermarket,2020-05-24,Delhi
ChIJ-xGd1nDiDDkRRKcPip9w_Kk,Reliance Fresh Limited,"next to Green Chick, 1-C, next to Green Chick, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi",62.0,55,Sunday,9,Hypermarket,2020-05-24,Delhi
ChIJJQ1TK43hDDkR2DG6or4DwN8,"Pushp Vihar Sector 1, Shivalika Market","Block 78, 1 TO 15, Sector 1, Pushp Vihar, New Delhi",54.0,23,Sunday,9,Hypermarket,2020-05-24,Delhi
